bookID,author_id
11938,1947
11949,2952
11963,133
11970,2953
11978,2953
11980,669
11988,2954
11988,2955
11988,1000
11988,2956
11990,2954
11990,2957
11990,2958
11991,2954
11991,1000
11993,2954
11993,2959
11993,2960
11993,2961
11995,2954
11995,1000
11996,2962
11996,2963
12000,2964
12000,2965
12000,1157
12000,117
12000,2966
12000,2967
12001,1114
12009,2968
12013,2968
12016,2968
12017,2968
12018,2968
12018,2969
12019,2970
12022,2971
12034,720
12034,2972
12035,2101
12036,720
12036,2973
12036,2974
12043,2975
12045,2843
12047,2976
12048,2976
12048,2977
12049,2976
12049,2978
12050,2976
12052,2976
12052,2977
12053,2976
12055,2976
12059,2979
12066,2843
12069,2980
12069,2981
12070,733
12070,1224
12071,733
12071,1224
12073,2982
12073,2983
12074,2984
12074,2985
12075,2982
12075,2986
12075,2987
12075,2988
12076,2982
12076,2983
12077,2982
12077,2983
12077,2989
12078,2990
12079,2991
12080,2992
12080,2993
12081,2982
12081,2994
12083,2995
12083,428
12086,2996
12090,2997
12091,2998
12091,2999
12095,3000
12095,3001
12099,3000
12099,3002
12099,3003
12108,3004
12113,3005
12113,3006
12114,3005
12114,2069
12116,3005
12116,1676
12116,818
12117,3005
12117,1676
12117,1074
12118,3005
12118,3007
12120,3005
12120,3008
12120,3009
12120,3010
12123,2444
12125,2941
12137,3011
12142,3011
12142,3012
12143,3013
12143,3014
12147,3015
12148,3015
12149,3015
12155,3016
12155,3017
12157,3018
12157,3019
12169,1271
12169,1290
12172,3020
12172,3021
12180,3022
12186,1071
12187,1071
12187,3023
12188,1071
12193,1329
12193,3024
12193,3025
12194,1329
12195,1329
12195,1330
12201,3013
12201,2241
12202,3013
12202,3026
12203,3027
12203,3028
12204,3013
12210,3013
12210,3029
12210,3030
12212,3031
12216,2995
12216,2869
12220,3032
12222,3032
12222,3033
12224,3034
12224,3035
12225,593
12226,1343
12226,3032
12226,204
12230,2059
12230,2062
12230,3036
12240,3037
12248,3038
12248,1908
12249,417
12250,417
12254,405
12254,406
12254,3039
12256,405
12256,3040
12263,3038
12263,1908
12263,405
12268,3032
12268,2219
12274,2059
12274,2062
12274,3041
12275,2059
12275,3042
12279,2997
12288,3043
12290,3043
12290,3044
12292,3043
12293,3045
12296,3046
12296,3047
12296,3048
12297,3046
12297,3049
12299,3046
12300,3046
12301,3046
12302,3046
12302,3050
12315,841
12315,3051
12317,841
12317,3052
12319,841
12319,3053
12319,3054
12321,841
12321,3055
12321,845
12322,841
12322,3055
12328,3056
12328,3057
12335,3058
12346,3059
12349,3060
12350,3060
12352,3060
12352,3061
12358,1150
12358,3062
12365,3063
12366,3063
12370,3064
12372,3065
12375,3066
12375,3067
12375,3068
12375,3069
12378,3070
12381,3071
12383,3072
12395,3073
12395,3074
12395,3075
12398,3075
12401,3076
12408,3077
12408,3078
12412,3077
12412,3079
12412,3080
12417,3081
12419,79
12419,3082
12424,3083
12424,3084
12427,3083
12427,3085
12427,3086
12441,3015
12442,3015
12444,3015
12445,3015
12447,3087
12448,3087
12451,3087
12451,3088
12457,3089
12458,2995
12458,3090
12461,2995
12461,3090
12466,3091
12467,3091
12468,3091
12473,3091
12473,3092
12474,3091
12477,694
12478,3093
12482,3094
12488,1435
12495,3095
12496,1672
12497,1672
12502,3096
12505,1336
12505,3097
12505,3098
12505,87
12505,3099
12511,3100
12513,3101
12517,3101
12522,760
12522,3102
12526,2057
12527,2057
12528,2057
12532,2057
12533,2057
12535,2739
12537,2739
12540,2739
12545,3103
12546,3104
12550,3105
12555,2083
12557,2083
12558,2083
12558,3106
12560,1420
12561,1420
12564,2842
12564,3107
12568,3108
12569,3108
12570,3108
12571,3108
12571,3109
12577,3110
12578,3110
12578,3065
12578,3111
12579,3110
12579,695
12581,3110
12581,3112
12582,3110
12583,3110
12586,3110
12589,3110
12590,3110
12609,3113
12612,3114
12614,3114
12614,567
12614,3115
12615,3114
12616,3114
12618,3114
12618,3116
12620,3114
12622,3114
12623,3114
12623,3117
12623,3118
12627,3114
12627,3119
12627,3120
12627,3121
12630,3114
12630,3120
12631,3114
12631,3122
12645,3114
12646,3114
12646,3123
12648,3124
12649,3125
12649,3126
12649,3127
12650,3124
12651,3125
12651,3128
12652,3124
12657,3129
12658,3129
12661,3129
12662,3129
12664,3129
12664,3130
12665,3129
12676,1358
12676,2894
12678,1358
12682,1358
12683,1358
12683,2673
12684,1358
12686,3131
12691,3131
12703,1680
12703,1408
12712,3132
12722,288
12723,3133
12724,3134
12725,3135
12733,2780
12738,3136
12746,2859
12746,3137
12749,2434
12749,3138
12753,2434
12753,2435
12753,3139
12754,2434
12754,2435
12769,3140
12770,3141
12770,3142
12771,2690
12771,3143
12783,1316
12786,1959
12787,3144
12787,3145
12787,3146
12789,3147
12793,3148
12803,2006
12803,3149
12807,3150
12812,3151
12817,2843
12817,1089
12820,3152
12820,3153
12822,3154
12823,2827
12823,3155
12827,1057
12828,1057
12829,1057
12840,3156
12841,3156
12842,3156
12843,3156
12844,3156
12845,3156
12846,3156
12847,3156
12851,1336
12851,82
12852,1336
12852,82
12853,1336
12853,80
12853,81
12854,1336
12854,80
12854,81
12855,1336
12855,3157
12856,1336
12856,87
12856,3098
12859,3158
12859,3159
12873,3160
12873,3161
12876,3162
12879,3163
12880,2872
12880,1037
12881,249
12882,249
12885,3164
12901,1343
12901,2780
12901,204
12905,2780
12906,1343
12906,204
12912,418
12912,406
12912,407
12914,418
12914,410
12916,418
12916,3165
12918,418
12918,408
12918,3166
12919,418
12919,421
12922,3167
12922,3168
12922,1726
12923,3167
12930,1022
12931,1022
12932,1022
12933,1022
12933,3169
12936,1022
12937,1022
12937,3170
12938,425
12939,425
12939,1842
12941,425
12941,3171
12944,425
12944,3172
12944,3173
12947,129
12947,3174
12947,3175
12950,129
12950,3176
12951,129
12951,704
12954,129
12954,3177
12958,425
12958,3178
12958,3179
12960,425
12960,3180
12961,425
12961,1842
12964,425
12964,3181
12964,1838
12964,1839
12965,425
12965,3182
12967,3183
12969,3184
12969,3185
12975,425
12975,1804
12980,425
12980,3172
12980,3173
12982,425
12984,3186
12990,2504
12993,425
12993,3187
12994,3188
12995,2780
12996,425
12999,425
12999,3189
12999,3190
12999,3191
12999,1839
13002,425
13002,3172
13002,3173
13006,425
13006,1842
13008,425
13008,3192
13008,3193
13008,3194
13011,425
13011,3195
13011,3196
13012,425
13012,593
13018,3197
13018,425
13018,204
13020,425
13020,3198
13023,3199
13023,3200
13023,3201
13028,3199
13028,3202
13033,3203
13037,3203
13039,3203
13040,1623
13042,695
13050,3125
13050,3204
13050,3205
13050,3206
13050,793
13050,3207
13060,3208
13061,3208
13062,3208
13063,3208
13064,3208
13066,3208
13067,3208
13068,3208
13069,3208
13069,120
13069,2452
13069,3209
13069,3210
13069,3211
13069,3212
13069,3213
13069,3214
13069,3215
13069,3216
13069,3217
13069,3218
13074,3208
13075,3208
13076,3208
13076,3219
13079,3208
13083,3208
13086,3220
13086,3221
13086,3222
13100,3223
13104,3224
13105,3224
13106,3224
13106,3225
13107,3224
13113,219
13119,3226
13121,3226
13122,3226
13128,1535
13130,1535
13130,3227
13131,1535
13131,3228
13133,1535
13133,3229
13134,1535
13134,3230
13136,1535
13136,3227
13137,1535
13138,1535
13139,1535
13140,1535
13141,1535
13142,1535
13143,1535
13144,1535
13145,1535
13146,1535
13147,1535
13147,3230
13148,1535
13149,1535
13151,1535
13152,1535
13155,1535
13155,3227
13157,1535
13157,3227
13158,1535
13161,1535
13161,1985
13162,1535
13164,1535
13164,3231
13173,2148
13173,2159
13177,3232
13180,3233
13194,3234
13194,3235
13194,3236
13196,3237
13199,1898
13203,1409
13206,1409
13210,1409
13211,1409
13211,3238
13211,3239
13215,1409
13215,3240
13215,3241
13228,1680
13237,3199
13237,3242
13238,3199
13238,3243
13241,3244
13241,3245
13241,3246
13254,3247
13257,3248
13258,3249
13260,3250
13270,936
13270,3251
13275,3252
13275,3253
13275,3254
13275,3255
13276,3256
13285,3257
13285,3258
13310,3259
13310,3260
13314,3261
13320,3262
13320,242
13323,3262
13329,3263
13336,3264
13336,3265
13337,3264
13337,3266
13337,3267
13337,3268
13337,3269
13337,3270
13342,3264
13342,3271
13342,3272
13344,3264
13344,3265
13345,3273
13347,446
13347,484
13347,485
13347,3274
13347,3275
13347,3276
13347,3277
13347,3278
13347,3279
13357,3280
13360,3281
13365,3282
13368,2955
13374,3283
13375,3284
13375,3283
13379,3285
13382,3286
13383,3286
13388,3286
13397,3287
13397,1549
13398,3287
13398,3288
13398,1549
13399,3287
13399,3288
13399,1549
13413,3289
13413,1099
13413,1358
13413,2663
13414,3290
13414,3291
13421,3292
13422,3293
13422,3294
13422,2413
13423,3295
13424,2415
13424,3296
13425,142
13425,3297
13425,3298
13425,3299
13425,3300
13425,3301
13425,3302
13425,3303
13425,3304
13425,3305
13425,3306
13425,3307
13440,1358
13442,1358
13444,1358
13444,2678
13446,1358
13446,2665
13448,1358
13449,1358
13449,3308
13451,1358
13460,3309
13460,3310
13462,3311
13463,3312
13467,3313
13469,3314
13470,3315
13470,3316
13484,3317
13485,3318
13486,3319
13486,3320
13487,3321
13488,3321
13489,3321
13490,3321
13492,3321
13493,3321
13494,3321
13495,3321
13500,2663
13501,3322
13501,3323
13501,2663
13501,3324
13504,2663
13504,3325
13505,2663
13506,3326
13508,3327
13509,3327
13517,3328
13519,1623
13519,3329
13521,2703
13521,2704
13521,3330
13529,1355
13530,1355
13536,3321
13538,3321
13540,3321
13541,3321
13543,3321
13544,3321
13545,3321
13546,3321
13547,3321
13548,3321
13549,3331
13549,3332
13549,3333
13550,3331
13550,3332
13550,3333
13551,3331
13551,3332
13551,3333
13552,749
13557,3334
13562,3331
13568,3335
13568,3336
13569,3335
13569,3336
13570,3335
13570,3337
13571,3335
13571,3336
13575,3335
13575,3336
13576,3335
13576,3336
13577,3335
13577,3336
13578,3335
13578,3336
13579,3335
13579,3336
13583,3335
13584,3335
13585,3335
13586,3335
13587,3335
13588,3338
13588,862
13589,3338
13589,862
13590,3338
13590,862
13591,3338
13591,862
13591,3339
13592,3338
13592,862
13593,3338
13594,3338
13595,3338
13596,3338
13598,3338
13600,3338
13602,3338
13603,3338
13603,862
13608,3338
13609,3338
13611,3338
13614,861
13614,862
13614,3340
13615,861
13615,862
13615,3341
13616,861
13616,3342
13617,861
13617,862
13617,3342
13618,861
13618,862
13618,3341
13619,861
13619,862
13619,3341
13620,861
13620,862
13620,3342
13621,861
13621,862
13621,3342
13622,861
13622,862
13622,3340
13623,861
13623,862
13623,3340
13624,3343
13624,3344
13625,3343
13625,3345
13625,3344
13628,3343
13629,3346
13630,3347
13630,3348
13630,3349
13631,3347
13631,3348
13631,3349
13632,3347
13632,3348
13633,3347
13633,3348
13634,3347
13634,3348
13638,3350
13638,3351
13639,3350
13639,3351
13640,3350
13640,3351
13647,749
13648,749
13649,3352
13649,749
13649,3353
13650,749
13651,749
13653,749
13654,749
13657,749
13658,749
13658,3354
13659,749
13660,749
13660,951
13661,749
13662,749
13662,3355
13664,749
13664,951
13666,749
13666,951
13667,749
13674,3356
13674,3357
13674,3358
13677,3356
13677,3359
13688,1065
13688,1066
13719,3360
13719,3361
13720,3360
13720,3361
13722,3360
13722,3361
13724,3360
13724,3361
13727,860
13728,860
13729,860
13730,860
13731,860
13733,860
13735,860
13737,3362
13737,3363
13737,3364
13737,3365
13737,3366
13737,3367
13739,3368
13741,3369
13743,3369
13746,3370
13747,3370
13752,3371
13752,1849
13759,1701
13762,3372
13762,3373
13762,3374
13764,3375
13765,3375
13767,3375
13769,3375
13783,3376
13784,3376
13785,3376
13786,3376
13793,3376
13793,3377
13797,3378
13797,3379
13800,3380
13806,3381
13807,3382
13812,3382
13814,3382
13820,3383
13820,3384
13820,3385
13821,3383
13823,287
13823,3383
13829,3386
13831,3386
13832,3386
13832,3387
13832,3388
13832,3389
13832,1483
13832,3390
13832,3391
13832,3392
13832,3393
13832,3394
13832,3395
13832,3396
13832,3397
13832,3398
13832,3399
13832,3400
13833,3386
13834,3386
13835,3386
13836,3386
13837,3386
13839,1085
13842,1085
13842,697
13845,3401
13847,3402
13853,2819
13853,2821
13854,1699
13856,733
13860,3403
13860,3404
13867,3382
13871,3382
13871,3405
13872,3406
13876,338
13876,3407
13878,3382
13879,3382
13881,3382
13890,2456
13891,2456
13895,2456
13912,3408
13913,3409
13914,3410
13914,3411
13914,3412
13916,3408
13916,3413
13916,3414
13916,3415
13922,3416
13923,3416
13924,3416
13925,3416
13927,3416
13929,3416
13930,3416
13931,3416
13932,3417
13934,3417
13939,3418
13943,3418
13944,3419
13944,3420
13947,3421
13947,3422
13947,3423
13951,3424
13951,3425
13954,3426
13956,1650
13964,3427
13965,3428
13965,3429
13968,3430
13968,3431
13979,3432
13980,3432
13981,3432
13982,3432
13983,3432
13985,3432
13985,3433
13986,3432
13987,3432
13988,3432
13988,3396
13988,3434
13988,855
13988,3435
13988,3436
13988,1484
13988,3437
13988,3438
13988,3439
13988,3440
13988,3441
13988,3442
13988,3443
13988,3444
13988,3445
13988,3446
13990,3432
13991,3432
13991,3447
13991,3448
13993,3432
13994,3432
13995,3432
13996,3432
13997,3432
13998,3432
14000,3432
14002,3432
14002,855
14002,1484
14002,2460
14002,3449
14002,3450
14002,3451
14002,3452
14002,3453
14002,3436
14002,3441
14002,3387
14002,3438
14002,3454
14002,3455
14002,3443
14002,3456
14002,3446
14002,3457
14003,3432
14004,3432
14007,3432
14007,3438
14008,3432
14008,3396
14009,3432
14009,3438
14012,3432
14013,3432
14013,3458
14013,3459
14014,3432
14016,3460
14016,3461
14016,3462
14026,3371
14026,3463
14029,3371
14029,3464
14030,3371
14030,3465
14031,3371
14031,3466
14031,3465
14032,3371
14032,1849
14032,3467
14033,3371
14033,3468
14043,3469
14045,3470
14045,3471
14046,3472
14049,3473
14051,3474
14054,3475
14055,3475
14056,3476
14060,2148
14060,2159
14063,3477
14064,3478
14069,3479
14072,3480
14072,3481
14075,3482
14081,3483
14082,3484
14082,1152
14084,242
14084,1152
14088,1152
14089,3485
14089,3486
14091,3485
14091,3486
14092,3485
14092,3486
14093,3487
14093,3488
14095,830
14096,3489
14098,3489
14106,3490
14107,2266
14115,3491
14115,3492
14117,3493
14117,3494
14118,3495
14118,3496
14118,3497
14131,168
14131,3498
14137,168
14137,3499
14142,1500
14142,3500
14142,3501
14143,3502
14143,3503
14143,3504
14168,3505
14168,3506
14169,3507
14169,3508
14173,3509
14173,3510
14176,3511
14176,3512
14176,3513
14177,3514
14177,3515
14179,3516
14179,3517
14179,3518
14181,1865
14182,1865
14182,2501
14183,1865
14184,1865
14184,3519
14186,1865
14186,3520
14188,1865
14194,3521
14194,988
14196,3522
14196,3523
14214,3524
14227,3525
14228,3525
14230,3525
14235,1271
14236,3526
14240,152
14240,251
14241,3527
14242,3528
14243,3528
14248,1436
14249,1436
14257,3529
14258,3529
14263,3530
14263,3531
14264,3530
14264,3532
14265,3530
14265,3532
14266,3530
14266,3532
14266,601
14267,3530
14267,3533
14267,3534
14268,3530
14268,3532
14271,3535
14279,1154
14279,1393
14281,1154
14282,1154
14283,1154
14284,1154
14284,3536
14285,1154
14286,1154
14289,3537
14289,3538
14295,886
14300,601
14305,601
14310,1027
14312,1027
14313,79
14313,87
14318,3539
14319,3539
14319,3540
14320,3541
14326,3542
14336,157
14345,3543
14349,288
14350,425
14350,426
14350,427
14350,3544
14358,109
14362,3545
14367,3135
14367,3546
14375,3547
14376,629
14378,2250
14378,2251
14384,1767
14385,1767
14386,1767
14389,3548
14389,3549
14393,1547
14393,3550
14393,3551
14403,3551
14403,3552
14406,3553
14406,3554
14406,1036
14414,3555
14414,205
14427,3556
14428,205
14430,205
14455,3557
14456,3508
14460,3558
14461,3558
14462,3559
14463,3558
14467,3560
14467,3561
14467,3562
14472,3563
14472,2085
14473,3563
14473,3564
14475,3563
14475,3564
14476,3563
14476,3564
14477,3563
14477,3564
14479,3563
14479,3564
14485,3565
14487,3566
14490,3567
14491,3568
14492,3569
14492,3570
14495,3571
14497,1224
14498,3572
14498,3573
14498,1224
14503,1224
14504,3574
14535,156
14542,3575
14542,434
14542,3576
14551,3577
14560,3578
14566,3578
14567,3578
14570,585
14572,3579
14572,3580
14572,952
14583,3581
14591,3582
14595,3583
14595,3584
14604,3585
14605,3586
14605,3587
14606,3588
14606,3589
14616,3590
14616,3591
14640,1114
14640,3592
14641,1114
14641,3593
14644,320
14647,320
14648,320
14656,3594
14656,3595
14657,3594
14657,3596
14658,3594
14658,3597
14659,3594
14659,3596
14663,3598
14664,3599
14664,3600
14664,1094
14666,3599
14666,3601
14670,3602
14670,3603
14673,3604
14679,3599
14679,3605
14679,3606
14679,3607
14679,3608
14680,3599
14680,854
14680,3609
14684,3599
14684,3610
14684,3611
14686,3612
14686,1224
14688,3612
14688,3613
14691,3612
14691,287
14691,1957
14693,3612
14693,3614
14698,3615
14698,3616
14705,3617
14705,3618
14706,3617
14706,3619
14707,3617
14707,3618
14712,3620
14719,3621
14719,3622
14719,2458
14721,3623
14729,3150
14731,3150
14731,3624
14741,3625
14743,1989
14748,3626
14755,3626
14756,3626
14768,3627
14768,3628
14769,2883
14770,3629
14778,3630
14781,3631
14785,1805
14786,3632
14788,3633
14790,3634
14790,3635
14808,3636
14808,3637
14808,3638
14812,3639
14817,1865
14836,1316
14839,3640
14841,3640
14851,3640
14861,1143
14864,2763
14865,2763
14866,2763
14867,2763
14868,2763
14870,3641
14870,2763
14883,2763
14886,2763
14888,2763
14891,3642
14895,960
14896,960
14896,3643
14899,960
14899,3644
14905,572
14909,572
14911,572
14913,572
14914,572
14914,3645
14917,3646
14917,3647
14926,572
14926,651
14926,3648
14927,572
14930,572
14930,3649
14934,572
14934,3650
14940,3651
14941,872
14941,3652
14942,872
14942,705
14943,872
14945,872
14945,3653
14946,872
14946,3654
14947,872
14947,3655
14947,3656
14948,872
14948,3657
14951,3658
14959,1422
14960,1422
14962,1422
14964,1422
14975,3659
14978,3660
14981,1568
14981,3661
14981,3662
14981,3663
14983,3659
14983,2447
14990,3103
14995,3664
14996,3664
15003,1143
15004,1143
15004,3665
15004,3666
15012,3667
15014,3668
15014,3669
15014,3670
15014,3671
15014,686
15015,642
15018,642
15019,642
15021,3672
15021,3673
15022,3674
15022,3675
15022,3676
15023,3677
15030,3678
15034,3679
15044,3680
15045,3680
15046,3680
15047,3680
15048,3680
15049,3680
15050,3680
15052,3680
15054,3680
15058,3681
15058,3682
15060,1794
15066,3683
15073,3684
15073,3685
15075,3226
15082,3686
15082,3687
15085,3688
15085,3684
15087,3689
15096,3690
15098,3690
15100,3690
15101,3690
15102,3690
15104,3690
15110,3690
15111,3690
15111,3691
15124,3692
15124,3693
15136,3472
15137,3472
15137,3694
15137,3695
15138,3472
15138,3696
15148,3697
15154,3640
15157,3640
15160,3640
15167,3698
15168,3698
15168,3609
15170,3698
15173,3698
15174,3698
15177,3699
15186,3700
15190,3701
15194,3702
15195,177
15196,177
15209,121
15211,3703
15216,12
15221,12
15221,3704
15225,1957
15229,1957
15232,713
15232,712
15239,1951
15241,7
15241,1947
15245,7
15249,12
15251,3705
15251,3706
15260,3707
15273,3708
15273,3709
15273,3710
15273,3711
15276,3712
15276,3713
15276,3714
15276,3715
15294,7
15294,3716
15294,8
15294,3717
15295,3718
15298,7
15309,3719
15312,3720
15314,3721
15316,3722
15318,7
15318,3716
15318,8
15318,3717
15320,3723
15330,1951
15330,7
15331,7
15336,7
15348,3724
15348,3725
15348,3726
15351,7
15351,710
15361,7
15361,3727
15369,7
15369,1951
15369,3728
15369,3729
15369,3730
15369,3731
15369,3732
15369,3733
15369,3734
15369,3735
15369,3736
15369,3737
15369,3738
15373,7
15374,957
15375,957
15378,957
15379,957
15384,957
15407,7
15409,1057
15420,3739
15425,3739
15428,3739
15430,3739
15436,3739
15437,3739
15438,3739
15444,3739
15445,3739
15448,3739
15449,3739
15452,3739
15453,3739
15460,3739
15464,3739
15466,3739
15468,3739
15472,3739
15474,3739
15490,3739
15496,3739
15497,3739
15498,3739
15501,3739
15502,3739
15509,3739
15518,3739
15521,3740
15521,3741
15529,3741
15529,3740
15534,3739
15535,3739
15544,3739
15546,3742
15549,3742
15550,3742
15552,3742
15553,3742
15555,3742
15557,3742
15562,3742
15563,3742
15566,3742
15577,3742
15578,3742
15580,3742
15581,3743
15581,3744
15582,3743
15582,3745
15582,3746
15584,3743
15584,3744
15587,3743
15587,3747
15592,1352
15592,1180
15592,3748
15594,3749
15595,3750
15598,3751
15598,3752
15599,3753
15599,3754
15600,3755
15603,3756
15603,3757
15606,1352
15606,3758
15606,3759
15606,3760
15606,3761
15610,720
15611,720
15611,1044
15611,3762
15613,720
15617,3763
15622,3763
15624,3763
15624,3697
15638,3764
15638,3765
15638,3766
15640,3764
15640,2261
15647,1774
15647,3767
15647,3768
15650,3769
15651,1774
15651,3770
15651,3771
15651,3772
15652,1774
15652,3006
15654,3773
15655,3774
15667,3775
15669,3776
15672,3777
15672,1060
15672,3778
15672,3779
15673,3780
15676,3664
15677,1157
15678,2941
15680,2954
15680,670
15680,2915
15682,2954
15682,854
15682,3781
15683,2954
15683,3782
15683,3783
15688,2954
15690,2954
15691,2954
15692,2954
15692,1000
15698,2954
15698,3784
15698,3785
15698,3786
15701,3787
15701,3788
15704,2954
15704,3783
15704,1000
15705,3789
15708,2954
15708,1878
15714,2954
15719,1224
15719,3790
15719,3791
15719,3792
15719,3793
15725,3794
15731,3795
15731,3796
15731,3797
15731,260
15734,1360
15735,3798
15735,1360
15740,3799
15740,3800
15740,3801
15746,3664
15763,3664
15764,244
15766,244
15766,3802
15773,3803
15773,3804
15773,3805
15773,3806
15773,3807
15779,3780
15779,3808
15781,3809
15782,3780
15783,3810
15783,3811
15785,3780
15786,3810
15786,3811
15788,3812
15796,1407
15806,209
15812,3640
15817,3813
15817,3814
15819,1417
15820,1213
15824,3815
15824,3816
15826,3817
15826,3818
15827,2334
15827,3818
15827,3819
15836,3820
15846,3821
15852,3822
15852,3823
15852,3824
15855,3822
15855,632
15855,3825
15855,3826
15858,2703
15859,1744
15862,2048
15867,3827
15867,3828
15867,3829
15867,3830
15867,3831
15872,1
15872,3832
15876,1
15877,3833
15877,3834
15880,1
15880,3835
15881,1
15881,2
15882,1
15882,3835
15887,356
15887,3836
15888,3837
15890,3837
15900,1846
15901,1846
15902,1846
15904,1846
15905,1846
15910,3838
15910,2528
15923,3839
15924,973
15925,973
15930,3840
15930,973
15931,973
15937,973
15948,973
15948,3841
15952,973
15952,3842
15956,973
15957,1032
15962,1143
15966,1143
15967,1143
15971,1143
15972,1143
15973,1143
15974,1143
15975,1143
15975,3843
15977,1143
15981,1143
15981,589
15997,3844
15997,174
16004,3844
16004,2548
16005,3844
16005,3845
16006,3846
16007,3211
16014,3844
16014,3847
16021,3848
16033,2557
16035,3849
16047,1595
16051,3850
16059,3851
16063,3851
16074,3852
16076,3853
16076,501
16076,3854
16077,3853
16077,897
16085,3855
16091,3856
16091,3857
16091,3858
16091,3859
16093,1140
16093,3860
16102,1140
16111,3861
16112,3862
16113,3861
16114,3861
16115,3861
16121,3863
16130,3863
16131,3863
16141,3864
16141,3865
16148,3866
16151,3866
16172,3867
16175,3868
16175,3869
16176,1246
16177,3870
16178,3871
16179,3872
16180,3873
16181,3873
16182,3873
16183,3873
16184,3873
16185,3873
16186,3873
16187,3873
16188,3873
16191,3874
16191,3875
16192,830
16193,830
16199,1846
16199,3876
16200,3877
16205,129
16205,3878
16208,129
16213,3879
16214,3879
16228,3880
16229,3881
16230,3881
16230,3882
16234,3883
16243,3884
16245,3885
16245,3886
16267,3887
16268,3887
16271,3888
16276,3888
16280,3889
16285,3890
16286,3891
16291,3892
16292,3893
16297,3894
16298,3894
16299,3894
16300,3894
16301,3894
16301,3895
16304,3894
16305,3894
16307,3894
16312,3894
16312,3896
16313,3894
16313,3897
16315,3894
16319,3894
16320,3894
16322,3894
16325,3894
16328,3894
16329,3894
16329,3898
16330,3894
16330,3896
16330,3898
16331,3894
16334,3894
16334,3896
16335,3894
16336,3894
16340,3894
16342,3894
16343,3894
16347,3899
16347,3894
16349,3894
16352,3900
16352,3894
16357,3894
16357,3728
16357,3901
16357,3902
16357,3903
16357,3904
16357,3905
16357,3906
16364,3894
16369,3894
16371,3894
16374,3105
16376,3105
16377,3105
16379,3105
16384,3105
16387,3105
16388,3105
16390,3105
16392,3105
16393,3105
16394,3105
16396,3105
16398,3105
16398,3907
16400,3105
16401,3105
16414,3105
16414,3908
16425,3894
16425,3896
16427,3894
16428,3894
16429,3664
16430,3664
16430,3909
16431,3664
16433,3664
16435,3664
16441,3837
16442,3837
16448,3910
16449,3910
16450,3910
16451,3910
16451,3911
16451,3912
16452,3910
16459,1002
16464,3894
16468,162
16468,3913
16477,3914
16478,3914
16479,3914
16480,3914
16501,3914
16503,3914
16514,3914
16527,945
16527,946
16528,945
16530,945
16530,3915
16530,3916
16532,945
16532,946
16535,3917
16542,3918
16542,3919
16542,3917
16542,3326
16542,3920
16542,3921
16543,3917
16544,3326
16544,3920
16544,3917
16546,7
16546,710
16547,1955
16547,1951
16555,709
16556,945
16562,945
16562,946
16566,1568
16566,3922
16566,1974
16566,2922
16568,1568
16568,3923
16568,755
16568,1569
16569,1568
16569,3924
16569,3925
16570,1568
16570,3926
16572,3927
16572,3928
16572,3929
16572,3930
16572,3931
16572,3932
16575,3933
16580,3934
16580,3935
16593,1007
16593,3936
16595,3937
16595,1850
16596,3937
16596,1850
16597,3937
16597,1850
16598,3937
16598,1850
16601,3937
16601,1850
16602,1850
16604,3844
16604,3938
16604,3939
16605,3844
16605,3940
16605,3198
16609,3941
16609,3942
16616,3943
16619,3944
16619,3945
16619,3946
16621,3944
16621,1546
16621,3947
16627,3948
16627,3949
16630,3950
16634,1623
16634,388
16634,389
16634,3951
16640,3617
16640,3952
16640,3953
16641,3617
16641,3954
16641,3955
16642,3617
16642,3956
16642,3957
16642,3958
16647,3383
16649,3959
16653,3959
16654,3959
16656,3959
16669,3960
16670,3961
16675,3962
16675,3963
16677,3964
16681,1329
16682,157
16683,157
16685,157
16686,157
16689,157
16690,157
16692,7
16692,713
16692,712
16697,1104
16702,1104
16703,1104
16710,3965
16713,2501
16716,2501
16717,2501
16718,2501
16720,2501
16721,3966
16726,3967
16726,3968
16726,3969
16728,3970
16728,3971
16729,3088
16734,3088
16735,3088
16739,3972
16761,3973
16763,3973
16767,3973
16776,3974
16779,3973
16782,3973
16788,1224
16789,3975
16789,1224
16790,1224
16791,1224
16791,3976
16791,3977
16791,3978
16793,1224
16794,1224
16794,3979
16798,629
16799,1246
16799,3980
16799,629
16799,3981
16802,3844
16802,3982
16803,3844
16803,3940
16806,3983
16807,3844
16807,3984
16807,426
16809,3985
16813,3985
16813,3986
16813,2697
16842,3985
16844,3985
16857,1271
16874,3987
16878,3987
16879,3987
16881,3987
16886,3988
16887,3988
16888,3988
16891,3988
16892,3988
16893,1271
16893,3989
16894,3990
16894,3991
16894,3992
16894,3993
16895,3992
16895,3994
16897,3992
16897,3995
16898,3992
16898,3996
16900,3992
16902,3992
16908,3997
16914,3998
16914,3997
16914,3999
16918,4000
16919,4000
16920,4000
16921,4000
16928,3844
16928,4001
16940,4002
16944,4002
16946,4002
16947,4002
16948,1595
16951,1626
16954,1626
16961,162
16961,4003
16963,162
16963,4004
16965,162
16966,162
16967,3447
16968,4005
16968,4006
16982,4007
16982,4008
16986,4007
16986,4008
16987,4007
16987,4009
16987,4010
16987,4011
16987,4012
16987,4013
16989,4014
16989,4015
16989,4016
16989,4007
16989,4017
16989,4018
16989,4019
16989,4020
16991,4007
16991,4021
16991,4012
16991,4022
16992,4023
16992,4008
16992,4024
16993,4023
16993,4025
